"","lon","lat","Dataset","Loc_ID","Area_km","S","N","min_DBH_cm","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ELONG","ISL_LS","ISL_ST","ISL_DIS","HABITAT","REALM","REALM_PK","DAT_TYPE","Source"
"995",113.095,2.525,"Sullivan_tropics","MER-02 (incl. MER-05)",0.01,169,449,10,21853,10229.5,25.6,25.9,90,747,19,280,1,"island","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"996",113.095,2.515,"Sullivan_tropics","MER-10 (incl. MER-14)",0.01,99,430,10,19347,14257.0830078125,22.7,22.9,91,657,20,603,1,"island","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"997",9.925,1.385,"Sullivan_tropics","MMI-01",0.01,116,436,10,19430,7690.41650390625,23.3,24.2,75,171,57,68,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"998",9.975,1.375,"Sullivan_tropics","MMI-02",0.01,81,646,10,19171,12207.75,22.4,23.1,76,171,56,130,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"999",12.815,1.155,"Sullivan_tropics","MNK-01",0.01,42,352,10,24395,14813.1669921875,23.8,24.6,79,137,58,49,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1000",12.815,1.145,"Sullivan_tropics","MNK-02",0.01,65,460,10,22574,14406.4169921875,23.7,24.5,79,136,58,48,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1001",9.525,5.345,"Sullivan_tropics","NGI-01",0.01,83,427,10,21190,9818.9169921875,26,27,74,123,65,27,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1002",9.555,5.355,"Sullivan_tropics","NGI-03",0.01,88,404,10,21787,10086.5830078125,26,27,74,120,66,32,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1003",9.585,5.355,"Sullivan_tropics","NGI-04",0.01,100,471,10,20521,9268.6669921875,25.1,26.1,74,112,67,202,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1004",9.685,5.175,"Sullivan_tropics","NGI-06",0.01,101,539,10,20256,9201.5,23.9,24.9,77,101,69,410,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1005",9.685,5.175,"Sullivan_tropics","NGI-07",0.01,80,484,10,18523,8823.5,23.7,24.8,76,99,69,450,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1006",9.695,5.175,"Sullivan_tropics","NGI-09",0.01,98,561,10,19724,9104.4169921875,22.8,23.8,77,85,70,502,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1007",16.375,2.225,"Sullivan_tropics","NNP-01",0.01,9,258,10,24997,12808.0830078125,24.8,25.5,79,171,40,54,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1008",16.905,2.375,"Sullivan_tropics","NNP-03",0.01,77,307,10,25188,12769.75,24.4,25.1,80,167,39,36,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1009",12.335,-0.075,"Sullivan_tropics","OGI-01",0.01,81,344,10,19608,12805.4169921875,25.1,26,74,44,64,83,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1010",12.195,-0.185,"Sullivan_tropics","OGI-03",0.01,81,256,10,24283,9530.9169921875,25.7,26.6,75,35,66,65,1,"mainland","mainland","mainland","Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1011",12.055,0.415,"Sullivan_tropics","OGI-04",0.01,93,445,10,22141,13491.75,24.3,25.2,76,58,65,58,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1012",12.085,0.415,"Sullivan_tropics","OGI-05",0.01,80,334,10,21892,13377.5830078125,24.3,25.2,76,58,65,69,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1013",12.135,0.415,"Sullivan_tropics","OGI-06",0.01,85,268,10,21961,18562.666015625,24.4,25.2,76,60,65,62,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1014",12.105,0.395,"Sullivan_tropics","OGI-07",0.01,89,365,10,21367,18025.416015625,24.3,25.2,76,58,65,53,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1015",-12.135,9.675,"Sullivan_tropics","OUT-01",0.01,36,274,10,12085,13868.8330078125,27.5,29.4,61,24,87,31,1,"mainland","mainland","mainland","Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1016",11.375,0.735,"Sullivan_tropics","OVG-01",0.01,118,487,10,19865,13366.5,23.1,24,77,69,65,97,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1017",-52.925,5.275,"Sullivan_tropics","PAR-25",0.01,152,481,10,25934,13006.1669921875,25.8,26.2,77,219,54,43,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1018",-75.295,-10.305,"Sullivan_tropics","PNY-03",0.01,180,815,10,34978,11651.6669921875,23.1,23.5,84,272,46,357,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1019",-74.765,-9.465,"Sullivan_tropics","RCS-01",0.01,158,639,10,30674,11535.8330078125,24.2,24.8,82,221,42,325,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1020",16.375,2.255,"Sullivan_tropics","SAN-21",0.01,100,373,10,25517,13401.4169921875,24.7,25.4,79,170,40,48,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1021",16.395,2.295,"Sullivan_tropics","SAN-22",0.01,97,367,10,25504,13175.5,24.6,25.3,79,170,39,57,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1022",16.315,2.355,"Sullivan_tropics","SAN-23",0.01,103,354,10,25351,13362.25,24.6,25.3,80,167,40,59,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1023",16.355,2.335,"Sullivan_tropics","SAN-24",0.01,101,336,10,25428,13151.25,24.7,25.4,80,167,40,48,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1024",16.375,2.375,"Sullivan_tropics","SAN-25",0.01,100,332,10,25288,13107.8330078125,24.6,25.3,80,166,40,61,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1025",16.395,2.375,"Sullivan_tropics","SAN-26",0.01,110,454,10,25058,12799.9169921875,24.5,25.2,80,166,40,22,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1026",16.425,2.395,"Sullivan_tropics","SAN-27",0.01,104,309,10,25633,13237,24.4,25.2,80,166,40,31,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1027",16.425,2.375,"Sullivan_tropics","SAN-28",0.01,99,445,10,25662,13102.4169921875,24.4,25.2,80,167,40,30,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1028",16.455,2.395,"Sullivan_tropics","SAN-29",0.01,108,382,10,25493,13084.9169921875,24.3,25,80,166,40,55,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1029",16.465,2.375,"Sullivan_tropics","SAN-30",0.01,94,397,10,25402,12966.25,24.3,25,79,169,39,59,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1030",20.555,-1.715,"Sullivan_tropics","SNG-01",0.01,48,301,10,27363,12466.5830078125,24.8,25.4,87,320,27,42,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1031",20.555,-1.705,"Sullivan_tropics","SNG-02",0.01,73,385,10,27483,12493.8330078125,24.8,25.4,87,320,27,51,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1032",20.535,-1.705,"Sullivan_tropics","SNG-04",0.01,74,332,10,27364,12492,24.6,25.2,88,319,27,34,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1033",20.535,-1.715,"Sullivan_tropics","SNG-06",0.01,64,331,10,27264,12359.8330078125,24.6,25.2,87,318,27,27,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1034",-50.145,-6.045,"Sullivan_tropics","SNP-01",0.01,105,382,10,9682,8776.5,25.4,25.9,80,90,65,156,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1035",117.245,1.995,"Sullivan_tropics","STR-40",0.01,190,535,10,24809,10772.9169921875,26.2,26.4,91,479,13,47,1,"island","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1036",114.495,4.575,"Sullivan_tropics","SWT-01",0.01,124,617,10,26569,12970.75,27.3,27.6,89,591,23,28,1,"island","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1037",9.415,6.135,"Sullivan_tropics","TNP-06",0.01,101,491,10,20855,15156.4169921875,26.4,27.7,71,69,70,131,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1038",9.375,6.305,"Sullivan_tropics","TNP-08",0.01,65,527,10,18233,9091.9169921875,21.8,23.2,74,57,71,323,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1039",9.345,6.195,"Sullivan_tropics","TNP-10",0.01,93,414,10,21519,10597.9169921875,26.6,27.9,71,67,70,211,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1040",9.345,6.195,"Sullivan_tropics","TNP-11",0.01,114,427,10,21560,10698.5830078125,26.6,27.9,71,67,71,35,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1041",9.215,6.115,"Sullivan_tropics","TNP-12",0.01,95,426,10,21554,10610.8330078125,26.7,28,71,74,70,51,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1042",9.225,6.135,"Sullivan_tropics","TNP-13",0.01,124,477,10,20467,10179.3330078125,26.7,28,71,72,70,74,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1043",9.275,6.055,"Sullivan_tropics","TNP-14",0.01,81,406,10,21540,15320.75,26.5,27.8,72,80,70,50,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
"1044",9.285,6.055,"Sullivan_tropics","TNP-15",0.01,90,438,10,21391,10719.75,26.5,27.7,71,79,70,88,1,"mainland","mainland","mainland","Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Plot","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102."
